100 0.7 90 1825.0 "[['Chapecó' 'Caçador' 'Lages' 'Santa Catarina' 'São Bento do Sul'
  'Florianópolis' 'Balneário Camboriú' 'Criciúma' 'Tubarão' 'São José'
  'Brusque' 'Itajaí' 'Joinville' 'Jaraguá do Sul' 'Blumenau']]"
100 0.7 75 1709.0 "[['Itajaí' 'Florianópolis' 'São José' 'Balneário Camboriú' 'Blumenau'
  'Jaraguá do Sul' 'Brusque' 'Joinville' 'São Bento do Sul' 'Criciúma'
  'Tubarão' 'Lages' 'Santa Catarina' 'Caçador' 'Chapecó']]"
100 0.7 40 2116.0 "[['Jaraguá do Sul' 'Brusque' 'Itajaí' 'Florianópolis' 'São José'
  'Balneário Camboriú' 'Joinville' 'Caçador' 'Chapecó' 'Lages'
  'Santa Catarina' 'Tubarão' 'Criciúma' 'São Bento do Sul' 'Blumenau']]"
100 0.7 7 1850.0 "[['Chapecó' 'Caçador' 'Tubarão' 'Criciúma' 'Florianópolis' 'São José'
  'Lages' 'Santa Catarina' 'Itajaí' 'Blumenau' 'Balneário Camboriú'
  'Jaraguá do Sul' 'São Bento do Sul' 'Joinville' 'Brusque']]"
100 0.7 86 2066.0 "[['Florianópolis' 'São José' 'Jaraguá do Sul' 'Balneário Camboriú'
  'Blumenau' 'São Bento do Sul' 'Joinville' 'Itajaí' 'Brusque' 'Tubarão'
  'Santa Catarina' 'Caçador' 'Chapecó' 'Lages' 'Criciúma']]"
100 0.7 75 1924.0 "[['Chapecó' 'Caçador' 'Jaraguá do Sul' 'Brusque' 'Itajaí' 'São José'
  'Florianópolis' 'Tubarão' 'Balneário Camboriú' 'Joinville' 'Blumenau'
  'São Bento do Sul' 'Lages' 'Santa Catarina' 'Criciúma']]"
100 0.7 92 2023.0 "[['São José' 'Criciúma' 'Santa Catarina' 'Lages' 'Jaraguá do Sul'
  'São Bento do Sul' 'Blumenau' 'Florianópolis' 'Tubarão'
  'Balneário Camboriú' 'Brusque' 'Itajaí' 'Joinville' 'Caçador' 'Chapecó']]"
